user_id,signup_date,age_group,country,gender,acquisition_channel
1904,2025-08-26,25-34,India,Male,Organic Search
1905,2026-01-07,25-34,India,Female,Organic Search
1906,2026-04-11,18-24,USA,Male,Social Media
1907,2025-08-25,25-34,India,Male,Paid Ads
1908,2026-02-19,18-24,India,Female,Organic Search
1909,2025-08-19,18-24,India,Male,Referral
1910,2026-02-13,25-34,India,Male,Social Media
1911,2026-01-29,25-34,India,Female,Referral
1912,2026-02-22,18-24,India,Male,Referral
1913,2025-09-20,25-34,USA,Female,Social Media
1914,2025-11-25,25-34,USA,Male,Organic Search
1915,2026-02-03,18-24,India,Male,Referral
1916,2025-09-08,25-34,Australia,Female,Social Media
1917,2025-10-11,25-34,UK,Male,Referral
1918,2026-02-26,25-34,UK,Female,Organic Search
1919,2025-08-30,25-34,Canada,Male,Organic Search
1920,2026-01-30,35-44,UK,Male,Paid Ads
1921,2026-05-19,18-24,USA,Male,Paid Ads
1922,2026-01-09,18-24,Canada,Male,Social Media
1923,2026-01-31,18-24,Australia,Female,Referral
1924,2026-01-11,18-24,India,Prefer not to say,Social Media
1925,2025-08-18,45+,India,Male,Referral
1926,2026-01-13,18-24,India,Male,Social Media
1927,2026-05-19,25-34,India,Female,Referral
1928,2026-04-18,25-34,UK,Female,Organic Search
1929,2025-12-19,18-24,India,Female,Organic Search
1930,2026-05-22,25-34,India,Male,Social Media
1931,2026-04-26,18-24,Australia,Male,Referral
1932,2026-02-24,35-44,India,Male,Organic Search
1933,2025-08-13,18-24,India,Male,Organic Search
1934,2025-12-01,35-44,USA,Male,Organic Search
1935,2025-08-20,18-24,India,Female,Organic Search
1936,2026-07-26,25-34,Canada,Female,Social Media
1937,2026-07-05,25-34,Canada,Male,Organic Search
1938,2025-08-22,18-24,India,Female,Referral
1939,2026-07-04,35-44,India,Male,Organic Search
1940,2025-08-08,25-34,Australia,Male,Organic Search
1941,2025-12-24,25-34,India,Female,Referral
1942,2026-05-05,35-44,India,Male,Social Media
1943,2026-05-04,18-24,India,Female,Organic Search
1944,2026-07-21,18-24,India,Female,Organic Search
1945,2026-03-21,18-24,India,Male,Social Media
1946,2025-12-28,18-24,India,Male,Organic Search
1947,2026-07-26,35-44,USA,Male,Organic Search
1948,2025-12-14,18-24,India,Female,Paid Ads
1949,2026-06-11,18-24,India,Prefer not to say,Referral
1950,2026-06-24,18-24,Australia,Female,Paid Ads
1951,2025-12-12,25-34,USA,Non-binary,Social Media
1952,2026-04-03,18-24,USA,Female,Organic Search
1953,2026-03-27,35-44,India,Male,Social Media
1954,2026-02-10,25-34,India,Female,Organic Search
1955,2026-03-24,25-34,Australia,Male,Social Media
1956,2025-12-02,35-44,India,Female,Referral
1957,2025-10-01,25-34,India,Male,Organic Search
1958,2026-02-09,18-24,India,Male,Paid Ads
1959,2026-02-06,25-34,Australia,Female,Organic Search
1960,2026-04-20,18-24,USA,Female,Social Media
1961,2025-10-17,45+,USA,Male,Organic Search
1962,2025-07-29,35-44,India,Male,Social Media
1963,2025-08-05,35-44,USA,Male,Social Media
1964,2025-11-14,25-34,USA,Male,Organic Search
1965,2026-03-31,25-34,India,Female,Organic Search
1966,2026-02-12,18-24,USA,Male,Organic Search
1967,2026-02-07,18-24,USA,Female,Paid Ads
1968,2026-05-25,18-24,India,Female,Organic Search
1969,2025-10-26,25-34,India,Male,Organic Search
1970,2025-12-01,18-24,India,Female,Organic Search
1971,2025-11-05,35-44,India,Non-binary,Organic Search
1972,2026-07-06,18-24,India,Female,Referral
1973,2026-04-19,35-44,Canada,Female,Organic Search
1974,2025-09-07,25-34,Canada,Female,Paid Ads
1975,2026-05-20,25-34,India,Female,Organic Search
1976,2025-12-28,25-34,India,Male,Social Media
1977,2026-05-04,18-24,India,Male,Organic Search
1978,2026-06-16,18-24,India,Female,Referral
1979,2025-08-02,25-34,Australia,Female,Paid Ads
1980,2025-10-11,25-34,India,Female,Social Media
1981,2025-09-02,25-34,India,Female,Organic Search
1982,2025-08-09,25-34,India,Male,Organic Search
1983,2026-03-03,35-44,UK,Female,Social Media
1984,2026-04-11,25-34,USA,Female,Paid Ads
1985,2025-08-14,25-34,India,Male,Referral
1986,2026-04-25,25-34,USA,Female,Social Media
1987,2025-12-22,18-24,India,Female,Organic Search
1988,2025-10-21,25-34,Australia,Female,Organic Search
1989,2025-10-15,35-44,USA,Female,Organic Search
1990,2026-06-09,25-34,Australia,Female,Organic Search
1991,2025-08-17,25-34,Canada,Male,Organic Search
1992,2026-01-28,45+,USA,Male,Organic Search
1993,2025-11-10,25-34,Canada,Female,Organic Search
1994,2026-05-22,25-34,UK,Male,Organic Search
1995,2026-04-21,25-34,Australia,Male,Organic Search
1996,2025-11-21,45+,Canada,Male,Organic Search
1997,2026-03-03,25-34,India,Female,Referral
1998,2026-03-31,18-24,India,Female,Organic Search
1999,2025-11-22,18-24,Australia,Male,Referral
2000,2025-11-15,18-24,India,Male,Referral
2001,2025-09-18,18-24,Australia,Male,Social Media
2002,2026-03-26,25-34,Canada,Male,Organic Search
2003,2025-10-16,25-34,India,Male,Social Media
2004,2025-11-14,25-34,USA,Male,Organic Search
2005,2025-08-19,35-44,India,Female,Paid Ads
2006,2026-07-10,18-24,India,Male,Social Media
2007,2026-06-14,45+,UK,Female,Social Media
2008,2026-06-26,18-24,India,Male,Referral
2009,2026-03-14,45+,Canada,Female,Social Media
2010,2025-12-31,25-34,India,Male,Organic Search
2011,2026-01-25,18-24,India,Female,Referral
2012,2026-07-18,35-44,India,Female,Referral
2013,2026-07-07,18-24,USA,Female,Organic Search
2014,2026-03-30,25-34,USA,Male,Social Media
2015,2026-05-11,18-24,Australia,Female,Referral
2016,2025-11-21,18-24,India,Male,Referral
2017,2025-12-27,18-24,India,Female,Social Media
2018,2025-09-20,25-34,India,Male,Paid Ads
2019,2025-12-12,45+,Australia,Female,Paid Ads
2020,2026-04-30,25-34,India,Male,Organic Search
2021,2026-01-17,25-34,USA,Female,Social Media
2022,2026-06-03,18-24,UK,Male,Social Media
2023,2025-11-15,25-34,Canada,Male,Social Media
2024,2026-04-12,18-24,USA,Male,Organic Search
2025,2026-05-18,35-44,USA,Male,Social Media
2026,2026-06-27,25-34,India,Female,Paid Ads
2027,2026-02-18,35-44,India,Male,Social Media
2028,2026-07-17,35-44,India,Male,Social Media
2029,2026-02-16,25-34,India,Female,Referral
2030,2025-09-15,45+,UK,Female,Social Media
2031,2025-10-24,25-34,UK,Female,Organic Search
2032,2025-10-10,25-34,USA,Female,Referral
2033,2026-03-21,18-24,India,Male,Organic Search
2034,2026-06-30,25-34,Australia,Female,Organic Search
2035,2026-06-03,25-34,Canada,Female,Social Media
2036,2025-08-30,18-24,India,Female,Referral
2037,2026-04-19,45+,India,Male,Social Media
2038,2025-10-05,35-44,India,Female,Organic Search
2039,2025-11-03,25-34,India,Male,Organic Search
2040,2026-03-31,45+,Canada,Female,Social Media
2041,2026-03-05,25-34,India,Female,Referral
2042,2026-06-12,25-34,USA,Male,Paid Ads
2043,2025-10-04,18-24,Australia,Female,Social Media
2044,2026-05-02,35-44,India,Female,Organic Search
2045,2026-04-19,45+,India,Female,Organic Search
2046,2026-02-17,25-34,Canada,Female,Organic Search
2047,2026-01-19,35-44,India,Female,Organic Search
2048,2026-06-11,45+,USA,Female,Paid Ads
2049,2025-11-26,25-34,India,Female,Paid Ads
2050,2026-07-13,35-44,India,Female,Organic Search
2051,2025-08-02,25-34,India,Female,Organic Search
2052,2026-07-06,18-24,UK,Female,Referral
2053,2026-07-15,35-44,UK,Male,Organic Search
2054,2025-09-08,18-24,USA,Male,Organic Search
2055,2026-07-28,18-24,UK,Female,Organic Search
2056,2026-01-19,25-34,USA,Female,Paid Ads
2057,2025-10-24,18-24,Australia,Male,Referral
2058,2026-03-06,35-44,India,Non-binary,Organic Search
2059,2025-10-10,18-24,Australia,Female,Social Media
2060,2026-06-27,45+,USA,Male,Organic Search
2061,2026-02-15,18-24,India,Female,Paid Ads
2062,2026-05-07,25-34,India,Female,Referral
2063,2025-12-14,25-34,UK,Female,Social Media
2064,2026-02-08,18-24,USA,Male,Organic Search
2065,2025-12-06,18-24,India,Female,Social Media
2066,2025-10-31,18-24,USA,Female,Organic Search
2067,2026-01-31,25-34,UK,Male,Social Media
2068,2026-01-26,25-34,India,Female,Organic Search
2069,2025-09-02,18-24,Australia,Female,Organic Search
2070,2026-07-22,35-44,India,Female,Social Media
2071,2026-01-15,35-44,India,Female,Social Media
2072,2026-05-31,25-34,UK,Male,Referral
2073,2026-06-27,45+,Canada,Male,Social Media
2074,2025-12-10,18-24,USA,Female,Organic Search
2075,2025-12-26,18-24,India,Male,Social Media
2076,2026-02-18,35-44,India,Non-binary,Social Media
2077,2025-10-16,25-34,India,Male,Paid Ads
2078,2025-09-19,18-24,India,Female,Social Media
2079,2025-10-31,35-44,USA,Male,Social Media
2080,2026-07-05,25-34,India,Prefer not to say,Organic Search
2081,2026-02-24,25-34,India,Male,Referral
2082,2025-12-27,18-24,India,Male,Referral
2083,2025-09-21,45+,USA,Male,Organic Search
2084,2025-11-25,18-24,USA,Male,Organic Search
2085,2025-12-14,25-34,Australia,Male,Organic Search
2086,2026-05-29,18-24,India,Female,Social Media
2087,2026-01-26,18-24,UK,Prefer not to say,Social Media
2088,2026-03-24,18-24,India,Female,Referral
2089,2026-04-04,25-34,India,Male,Paid Ads
2090,2025-10-30,25-34,India,Female,Organic Search
2091,2026-05-24,18-24,India,Female,Organic Search
2092,2026-07-16,25-34,India,Male,Organic Search
2093,2026-03-19,35-44,India,Male,Organic Search
2094,2026-01-23,45+,India,Male,Paid Ads
2095,2025-09-27,18-24,UK,Male,Referral
2096,2026-05-14,25-34,India,Female,Referral
2097,2025-09-27,25-34,USA,Female,Organic Search
2098,2026-04-17,45+,India,Male,Referral
2099,2026-01-22,45+,India,Female,Referral
2100,2026-06-28,25-34,India,Male,Social Media
2101,2026-02-11,18-24,India,Male,Referral
2102,2026-03-19,18-24,UK,Non-binary,Referral
2103,2025-08-18,18-24,USA,Female,Organic Search
2104,2025-08-09,45+,UK,Female,Organic Search
2105,2026-06-02,25-34,Australia,Female,Referral
2106,2026-07-08,18-24,Canada,Female,Social Media
2107,2026-03-29,18-24,India,Male,Referral
2108,2026-05-03,45+,India,Male,Referral
2109,2025-12-25,25-34,India,Female,Paid Ads
2110,2026-06-01,25-34,India,Female,Social Media
2111,2025-10-20,25-34,Australia,Female,Social Media
2112,2026-04-12,25-34,USA,Female,Referral
2113,2025-07-31,25-34,UK,Female,Organic Search
2114,2026-01-29,25-34,Australia,Female,Referral
2115,2025-12-11,25-34,USA,Female,Paid Ads
2116,2026-03-11,25-34,Canada,Female,Organic Search
2117,2026-03-29,18-24,Canada,Female,Paid Ads
2118,2026-03-10,25-34,India,Male,Organic Search
2119,2026-01-20,35-44,India,Female,Referral
2120,2026-01-22,18-24,India,Male,Organic Search
2121,2025-07-30,25-34,USA,Male,Organic Search
2122,2026-02-14,45+,USA,Female,Organic Search
2123,2025-08-01,25-34,USA,Female,Organic Search
2124,2026-02-06,25-34,India,Male,Organic Search
2125,2025-11-05,35-44,India,Male,Organic Search
2126,2026-07-20,25-34,India,Female,Organic Search
2127,2025-08-03,18-24,India,Male,Social Media
2128,2026-05-21,18-24,India,Male,Social Media
2129,2026-03-31,18-24,Canada,Male,Social Media
2130,2026-05-19,35-44,India,Male,Social Media
2131,2026-06-25,25-34,Canada,Male,Organic Search
2132,2025-09-05,18-24,India,Female,Paid Ads
2133,2025-09-01,18-24,India,Male,Social Media
2134,2025-09-20,18-24,India,Female,Referral
2135,2025-10-06,25-34,India,Female,Referral
2136,2026-02-05,25-34,Australia,Female,Organic Search
2137,2026-05-22,18-24,India,Male,Organic Search
2138,2025-11-02,25-34,UK,Male,Social Media
2139,2025-12-20,18-24,Australia,Female,Social Media
2140,2025-12-11,18-24,India,Female,Organic Search
2141,2025-12-23,18-24,India,Male,Referral
2142,2026-02-19,35-44,Australia,Male,Referral
2143,2026-07-25,18-24,UK,Female,Referral
2144,2025-10-18,25-34,India,Prefer not to say,Social Media
2145,2026-04-04,25-34,India,Male,Organic Search
2146,2026-06-03,45+,Australia,Male,Social Media
2147,2026-03-24,18-24,India,Male,Organic Search
2148,2026-06-07,25-34,India,Male,Social Media
2149,2026-05-02,25-34,USA,Male,Organic Search
2150,2025-08-31,18-24,India,Male,Organic Search
2151,2025-12-13,18-24,India,Male,Referral
2152,2026-02-15,18-24,India,Female,Organic Search
2153,2025-08-17,18-24,Australia,Male,Organic Search
2154,2025-07-31,18-24,India,Female,Referral
2155,2025-09-28,18-24,UK,Male,Referral
2156,2026-01-26,25-34,India,Female,Organic Search
2157,2026-01-02,25-34,Canada,Male,Referral
2158,2026-05-11,18-24,USA,Female,Social Media
2159,2026-02-20,18-24,UK,Female,Organic Search
2160,2026-06-07,25-34,India,Female,Paid Ads
2161,2025-08-31,18-24,UK,Male,Organic Search
2162,2026-02-06,25-34,India,Female,Referral
2163,2025-08-12,35-44,Australia,Female,Social Media
2164,2025-10-13,25-34,Australia,Male,Social Media
2165,2026-06-10,45+,India,Male,Social Media
2166,2026-06-17,25-34,India,Male,Social Media
2167,2026-01-18,35-44,USA,Female,Organic Search
2168,2025-08-14,25-34,Canada,Non-binary,Organic Search
2169,2025-08-24,35-44,India,Female,Social Media
2170,2026-07-01,18-24,India,Male,Organic Search
2171,2026-06-22,25-34,Canada,Female,Social Media
2172,2026-02-19,25-34,India,Male,Organic Search
2173,2025-08-09,25-34,USA,Male,Organic Search
2174,2026-07-02,18-24,India,Male,Referral
2175,2025-11-20,35-44,India,Female,Social Media
2176,2026-07-14,18-24,Canada,Female,Organic Search
2177,2026-02-27,18-24,USA,Male,Organic Search
2178,2026-04-29,25-34,India,Female,Social Media
2179,2026-04-14,25-34,India,Male,Referral
2180,2025-12-20,35-44,India,Non-binary,Organic Search
2181,2025-08-25,45+,India,Non-binary,Referral
2182,2025-09-25,35-44,India,Female,Organic Search
2183,2025-10-24,25-34,Canada,Female,Social Media
2184,2026-05-29,35-44,India,Male,Social Media
2185,2025-12-17,35-44,UK,Male,Organic Search
2186,2026-06-21,25-34,India,Female,Organic Search
2187,2025-11-26,18-24,India,Female,Organic Search
2188,2026-04-30,25-34,UK,Female,Organic Search
2189,2025-09-17,18-24,India,Male,Social Media
2190,2026-07-24,18-24,India,Male,Paid Ads
2191,2026-04-19,45+,India,Female,Referral
2192,2026-01-27,35-44,USA,Male,Organic Search
2193,2026-07-19,35-44,UK,Female,Organic Search
2194,2025-08-16,18-24,India,Male,Social Media
2195,2026-01-03,18-24,Australia,Female,Organic Search
2196,2026-05-30,25-34,India,Female,Organic Search
2197,2025-11-29,25-34,USA,Male,Organic Search
2198,2026-05-05,18-24,India,Male,Social Media
2199,2026-07-12,25-34,India,Female,Organic Search
2200,2025-12-20,18-24,India,Female,Organic Search
2201,2026-05-07,35-44,India,Male,Organic Search
2202,2025-08-07,25-34,India,Female,Organic Search
2203,2025-11-05,35-44,Canada,Male,Organic Search
2204,2026-07-26,18-24,India,Female,Organic Search
2205,2026-01-23,25-34,India,Female,Paid Ads
2206,2025-12-05,35-44,USA,Male,Social Media
2207,2026-07-07,25-34,USA,Male,Social Media
2208,2026-01-02,18-24,Canada,Male,Organic Search
2209,2026-04-02,35-44,USA,Female,Referral
2210,2026-03-26,25-34,India,Male,Paid Ads
2211,2025-08-28,18-24,USA,Male,Organic Search
2212,2026-03-11,25-34,UK,Male,Organic Search
2213,2026-05-16,25-34,Australia,Male,Organic Search
2214,2026-04-14,45+,India,Male,Organic Search
2215,2025-08-27,25-34,USA,Male,Referral
2216,2025-09-22,18-24,Canada,Female,Organic Search
2217,2026-04-14,25-34,India,Female,Social Media
2218,2026-03-17,35-44,India,Female,Social Media
2219,2026-04-24,25-34,USA,Female,Referral
2220,2025-11-20,18-24,India,Prefer not to say,Organic Search
2221,2025-09-04,25-34,Australia,Female,Organic Search
2222,2025-07-29,18-24,Canada,Female,Referral
2223,2025-11-17,18-24,India,Female,Paid Ads
2224,2025-12-06,35-44,India,Female,Organic Search
2225,2025-11-03,18-24,Australia,Female,Organic Search
2226,2025-09-14,18-24,Australia,Male,Referral
2227,2025-10-04,25-34,India,Female,Referral
2228,2026-01-08,18-24,India,Male,Organic Search
2229,2026-02-16,25-34,Canada,Male,Organic Search
2230,2025-12-24,25-34,UK,Female,Organic Search
2231,2025-08-06,25-34,India,Female,Social Media
2232,2025-12-04,18-24,India,Female,Organic Search
2233,2025-08-31,35-44,India,Male,Referral
2234,2026-03-03,25-34,Canada,Female,Referral
2235,2025-11-23,35-44,India,Female,Social Media
2236,2025-12-15,18-24,Australia,Female,Paid Ads
2237,2025-11-11,18-24,India,Female,Organic Search
2238,2025-12-16,18-24,UK,Female,Referral
2239,2025-08-28,35-44,India,Male,Social Media
2240,2026-06-22,35-44,India,Female,Social Media
2241,2026-06-24,18-24,India,Male,Social Media
2242,2026-07-21,35-44,India,Male,Social Media
2243,2026-02-22,18-24,USA,Female,Organic Search
2244,2025-09-28,25-34,USA,Male,Organic Search
2245,2025-12-14,45+,USA,Female,Referral
2246,2025-09-16,18-24,India,Female,Organic Search
2247,2025-11-15,25-34,India,Male,Organic Search
2248,2026-01-24,35-44,UK,Non-binary,Referral
2249,2025-08-20,18-24,India,Female,Organic Search
2250,2026-01-03,35-44,India,Female,Organic Search
2251,2025-12-29,25-34,Canada,Male,Organic Search
2252,2026-01-21,25-34,Canada,Male,Referral
2253,2025-08-25,35-44,Canada,Female,Referral
2254,2025-10-28,18-24,Australia,Female,Referral
2255,2025-10-26,25-34,Australia,Male,Referral
2256,2026-03-13,18-24,India,Female,Social Media
2257,2026-03-02,35-44,UK,Male,Organic Search
2258,2025-10-07,25-34,India,Male,Social Media
2259,2025-09-05,25-34,Canada,Male,Referral
2260,2025-11-16,25-34,Australia,Female,Organic Search
2261,2026-07-10,18-24,India,Female,Organic Search
2262,2025-11-26,18-24,India,Male,Organic Search
2263,2026-03-11,35-44,India,Male,Organic Search
2264,2026-05-18,35-44,USA,Male,Organic Search
2265,2025-11-25,25-34,India,Female,Social Media
2266,2025-11-27,35-44,Australia,Male,Organic Search
2267,2026-05-22,35-44,Australia,Male,Social Media
2268,2026-06-07,25-34,India,Female,Social Media
2269,2026-07-19,25-34,USA,Female,Organic Search
2270,2025-09-15,35-44,India,Female,Organic Search
2271,2025-11-22,18-24,India,Male,Organic Search
2272,2026-07-09,25-34,India,Male,Social Media
2273,2025-10-09,35-44,India,Male,Referral
2274,2025-11-19,35-44,Australia,Female,Organic Search
2275,2026-07-16,18-24,India,Prefer not to say,Social Media
2276,2026-07-17,25-34,India,Male,Organic Search
2277,2025-11-11,18-24,India,Female,Organic Search
2278,2026-04-08,18-24,USA,Male,Paid Ads
2279,2026-01-23,25-34,India,Male,Organic Search
2280,2026-02-23,35-44,Australia,Female,Organic Search
2281,2025-10-24,25-34,India,Male,Social Media
2282,2025-12-12,18-24,UK,Female,Social Media
2283,2026-05-22,25-34,India,Female,Organic Search
2284,2025-12-18,35-44,India,Female,Organic Search
2285,2025-09-07,18-24,India,Male,Social Media
2286,2026-02-19,18-24,USA,Male,Social Media
2287,2026-03-01,25-34,India,Female,Social Media
2288,2026-02-12,18-24,USA,Female,Organic Search
2289,2026-04-03,45+,Australia,Female,Referral
2290,2026-02-14,18-24,India,Male,Organic Search
2291,2026-07-11,35-44,India,Non-binary,Social Media
2292,2026-01-12,25-34,India,Male,Referral
2293,2026-04-13,18-24,India,Non-binary,Organic Search
2294,2026-01-04,18-24,Australia,Male,Social Media
2295,2025-11-11,18-24,India,Male,Paid Ads
2296,2026-04-07,45+,USA,Male,Referral
2297,2026-05-23,18-24,Canada,Female,Referral
2298,2026-05-15,25-34,USA,Male,Social Media
2299,2025-12-24,25-34,India,Female,Referral
2300,2026-01-26,18-24,India,Male,Organic Search
2301,2026-03-16,25-34,India,Male,Referral
2302,2025-10-24,25-34,India,Male,Social Media
2303,2026-03-26,35-44,Canada,Prefer not to say,Referral
2304,2026-04-15,18-24,USA,Female,Social Media
2305,2026-05-12,25-34,UK,Female,Organic Search
2306,2025-08-24,25-34,USA,Male,Organic Search
2307,2026-07-25,25-34,India,Male,Organic Search
2308,2026-01-19,18-24,India,Male,Paid Ads
2309,2025-12-21,35-44,India,Female,Referral
2310,2026-01-29,25-34,India,Male,Organic Search
