entry_id,user_id,entry_date,entry_time,word_count,mood_before,mood_after,writing_duration_minutes,used_prompt,device_type,streak_at_entry
20191,397,2026-01-10,Evening,550,2,3,21,False,Android,1
20192,397,2026-01-12,Morning,824,5,5,29,True,Android,1
20193,397,2026-01-13,Evening,900,2,3,38,False,Android,2
20194,397,2026-01-14,Evening,821,1,2,26,True,Android,3
20195,397,2026-01-16,Afternoon,872,5,5,32,False,Android,1
20196,397,2026-01-17,Evening,803,2,3,32,False,iOS,2
20197,397,2026-01-18,Morning,692,5,5,25,False,Android,3
20198,397,2026-01-19,Evening,588,3,3,22,False,Android,4
20199,397,2026-01-21,Evening,585,4,5,21,False,iOS,1
20200,397,2026-01-22,Morning,571,4,4,20,False,Android,2
20201,397,2026-01-23,Morning,822,4,4,35,True,Web,3
20202,397,2026-01-25,Morning,877,4,4,35,True,Android,1
20203,397,2026-01-27,Morning,689,3,4,30,False,Android,1
20204,397,2026-01-28,Morning,806,2,3,25,False,Web,2
20205,397,2026-01-29,Morning,525,2,3,18,False,iOS,3
20206,397,2026-01-30,Night,753,1,2,22,True,iOS,4
20207,397,2026-02-01,Morning,540,4,4,23,False,iOS,1
20208,397,2026-02-03,Evening,736,3,4,31,False,iOS,1
20209,397,2026-02-04,Afternoon,469,3,3,14,True,Android,2
20210,397,2026-02-05,Night,481,3,3,21,False,Android,3
20211,397,2026-02-06,Afternoon,590,4,4,18,False,Android,4
20212,397,2026-02-07,Morning,338,3,4,15,True,iOS,5
20213,397,2026-02-09,Afternoon,849,4,4,29,False,Android,1
20214,397,2026-02-11,Morning,421,3,4,15,False,Android,1
20215,397,2026-02-12,Evening,649,5,5,28,False,Android,2
20216,397,2026-02-13,Afternoon,793,3,3,34,False,Android,3
20217,397,2026-02-18,Evening,810,1,2,26,True,iOS,1
20218,397,2026-02-19,Evening,669,3,4,22,False,Android,2
20219,397,2026-02-20,Afternoon,734,3,3,26,False,iOS,3
20220,397,2026-02-22,Evening,818,3,4,33,False,Android,1
20221,397,2026-02-23,Afternoon,709,3,3,26,True,iOS,2
20222,397,2026-02-25,Night,550,4,5,16,False,Android,1
20223,397,2026-02-27,Evening,549,3,3,15,False,iOS,1
20224,397,2026-03-01,Evening,731,5,5,23,True,Android,1
20225,397,2026-03-04,Evening,852,3,4,35,False,Web,1
20226,397,2026-03-05,Evening,619,4,5,25,False,Android,2
20227,397,2026-03-06,Night,689,3,4,26,False,Android,3
20228,397,2026-03-07,Evening,756,3,3,25,False,Android,4
20229,397,2026-03-08,Morning,920,3,4,27,True,Android,5
20230,397,2026-03-10,Afternoon,400,3,4,12,True,Web,1
20231,397,2026-03-11,Evening,512,2,3,18,True,Android,2
20232,397,2026-03-16,Morning,963,5,5,27,False,Web,1
20233,397,2026-03-17,Evening,567,2,3,20,True,iOS,2
20234,397,2026-03-19,Afternoon,768,4,5,29,False,Android,1
20235,397,2026-03-24,Afternoon,573,3,4,19,False,Android,1
20236,397,2026-03-25,Evening,784,1,2,32,False,iOS,2
20237,397,2026-03-27,Evening,563,3,3,18,True,Web,1
20238,397,2026-03-28,Morning,857,3,4,32,True,Android,2
20239,397,2026-03-30,Evening,1034,5,5,35,False,iOS,1
20240,397,2026-04-02,Afternoon,901,4,4,30,False,Android,1
20241,397,2026-04-04,Night,527,3,4,17,False,Android,1
20242,397,2026-04-05,Afternoon,623,2,4,22,False,Android,2
20243,397,2026-04-06,Morning,665,3,3,20,False,Android,3
20244,397,2026-04-08,Afternoon,647,3,3,19,False,iOS,1
20245,397,2026-04-09,Morning,720,2,3,21,False,Android,2
20246,397,2026-04-10,Morning,427,2,3,12,False,iOS,3
20247,397,2026-04-12,Evening,747,3,3,32,False,Android,1
20248,397,2026-04-13,Evening,382,3,4,12,False,Android,2
20249,397,2026-04-16,Morning,691,3,4,22,False,Android,1
20250,397,2026-04-17,Night,935,2,4,29,False,Android,2
20251,397,2026-04-20,Afternoon,653,1,2,20,False,iOS,1
20252,397,2026-04-23,Evening,507,2,4,15,False,iOS,1
20253,397,2026-04-24,Afternoon,658,4,4,24,False,Android,2
20254,397,2026-04-25,Afternoon,723,4,5,27,True,Android,3
20255,397,2026-04-26,Morning,846,5,5,29,False,Web,4
20256,397,2026-04-27,Night,761,3,3,30,True,Android,5
20257,397,2026-04-28,Morning,919,2,3,37,False,Android,6
20258,397,2026-04-29,Morning,730,4,4,24,False,Android,7
20259,397,2026-04-30,Afternoon,555,3,3,21,False,Android,8
20260,397,2026-05-01,Afternoon,866,5,5,39,True,Android,9
20261,397,2026-05-02,Evening,385,3,4,13,False,iOS,10
20262,397,2026-05-04,Evening,644,3,4,19,False,Web,1
20263,397,2026-05-05,Morning,786,2,3,23,False,Android,2
20264,397,2026-05-07,Night,1141,2,3,49,True,iOS,1
20265,397,2026-05-08,Afternoon,681,3,4,20,False,Android,2
20266,397,2026-05-12,Afternoon,678,2,3,26,False,Web,1
20267,397,2026-05-13,Evening,731,2,3,21,True,Android,2
20268,397,2026-05-15,Evening,533,4,5,20,False,Android,1
20269,397,2026-05-17,Night,651,4,5,20,False,Android,1
20270,397,2026-05-18,Evening,782,2,3,27,True,Android,2
20271,397,2026-05-19,Night,675,4,4,27,False,Web,3
20272,397,2026-05-20,Evening,611,3,4,19,False,Android,4
20273,397,2026-05-23,Morning,403,3,3,12,True,Android,1
20274,397,2026-05-24,Evening,916,3,4,28,True,iOS,2
20275,397,2026-05-27,Evening,689,2,4,20,False,iOS,1
20276,397,2026-05-28,Evening,735,4,5,21,False,Android,2
20277,397,2026-05-30,Evening,624,2,3,22,False,iOS,1
20278,397,2026-05-31,Morning,655,3,3,24,False,Web,2
20279,397,2026-06-02,Evening,814,1,2,23,True,Android,1
20280,397,2026-06-06,Afternoon,639,2,3,19,True,Android,1
20281,397,2026-06-07,Evening,735,3,4,25,False,iOS,2
20282,397,2026-06-08,Night,591,2,4,17,False,Android,3
20283,397,2026-06-10,Evening,608,2,4,26,False,iOS,1
20284,397,2026-06-11,Morning,872,4,4,30,True,Web,2
20285,397,2026-06-12,Morning,527,2,4,22,False,Android,3
20286,397,2026-06-13,Evening,818,2,3,32,True,Web,4
20287,397,2026-06-14,Afternoon,773,3,4,24,False,iOS,5
20288,397,2026-06-18,Morning,626,4,4,22,False,Android,1
20289,397,2026-06-19,Afternoon,556,4,3,21,True,Android,2
20290,397,2026-06-20,Evening,762,4,4,25,True,Android,3
20291,397,2026-06-21,Evening,828,2,3,24,True,Android,4
20292,397,2026-06-24,Afternoon,603,2,3,18,False,Web,1
20293,397,2026-06-25,Evening,777,4,4,27,True,iOS,2
20294,397,2026-06-26,Night,782,5,5,28,True,Android,3
20295,397,2026-06-27,Evening,629,1,3,19,False,iOS,4
20296,397,2026-06-28,Afternoon,571,1,2,23,False,Android,5
20297,397,2026-06-30,Evening,969,1,2,32,True,Android,1
20298,398,2026-02-25,Morning,109,3,4,4,False,Android,1
20299,398,2026-03-06,Night,68,2,4,2,False,Android,1
20300,398,2026-03-27,Afternoon,101,4,5,3,False,iOS,1
20301,398,2026-04-02,Morning,133,3,4,4,False,Android,1
20302,398,2026-04-03,Morning,117,3,4,4,True,Android,2
20303,398,2026-04-09,Evening,30,2,4,2,False,Android,1
20304,398,2026-04-12,Evening,134,5,5,4,False,Web,1
20305,398,2026-04-15,Evening,101,3,4,4,True,iOS,1
20306,398,2026-04-20,Morning,98,3,3,3,False,Android,1
20307,398,2026-04-25,Afternoon,115,2,4,3,False,Android,1
20308,398,2026-04-30,Afternoon,101,5,5,3,True,iOS,1
20309,398,2026-05-04,Evening,142,3,4,4,True,Android,1
20310,398,2026-05-08,Morning,53,4,4,2,True,iOS,1
20311,398,2026-05-10,Afternoon,71,4,5,2,False,iOS,1
20312,398,2026-05-14,Evening,70,2,4,2,False,iOS,1
20313,398,2026-05-16,Evening,75,4,5,3,False,Android,1
20314,398,2026-06-01,Afternoon,33,2,3,2,False,iOS,1
20315,398,2026-06-02,Evening,89,3,3,3,False,Web,2
20316,398,2026-06-06,Evening,73,3,3,2,False,Android,1
20317,398,2026-06-17,Evening,81,3,3,3,True,Android,1
20318,398,2026-06-28,Morning,132,5,4,4,False,Android,1
20319,399,2026-03-29,Morning,282,4,4,9,False,iOS,1
20320,399,2026-03-30,Evening,205,5,4,6,False,iOS,2
20321,399,2026-04-01,Morning,372,4,4,12,False,Android,1
20322,399,2026-04-05,Evening,325,4,4,11,False,iOS,1
20323,399,2026-04-09,Evening,316,1,3,11,False,Android,1
20324,399,2026-04-11,Afternoon,420,3,3,15,True,Android,1
20325,399,2026-04-15,Evening,354,3,4,12,True,Android,1
20326,399,2026-04-23,Morning,380,5,5,12,False,Android,1
20327,399,2026-05-01,Afternoon,371,2,3,12,False,Android,1
20328,399,2026-05-04,Evening,356,2,3,11,False,Android,1
20329,399,2026-05-11,Afternoon,331,4,3,9,False,iOS,1
20330,399,2026-05-16,Evening,262,3,3,10,False,Android,1
20331,399,2026-05-18,Morning,287,4,4,9,False,Android,1
20332,399,2026-05-19,Morning,271,3,4,8,False,Android,2
20333,399,2026-05-20,Afternoon,237,5,5,9,False,Web,3
20334,399,2026-05-24,Evening,236,2,3,9,False,Android,1
20335,399,2026-05-27,Afternoon,212,3,4,7,True,Web,1
20336,399,2026-05-31,Afternoon,254,2,3,9,False,iOS,1
20337,399,2026-06-01,Morning,221,3,4,7,False,Android,2
20338,399,2026-06-06,Morning,420,2,3,14,False,Web,1
20339,399,2026-06-08,Morning,478,4,4,21,False,iOS,1
20340,399,2026-06-15,Afternoon,418,3,4,17,True,Android,1
20341,399,2026-06-30,Evening,209,3,4,6,False,Android,1
20342,400,2026-01-18,Evening,895,4,4,28,True,Android,1
20343,400,2026-01-20,Afternoon,658,2,3,20,True,Android,1
20344,400,2026-01-21,Evening,1174,4,4,40,False,iOS,2
20345,400,2026-01-22,Evening,602,4,4,25,False,Android,3
20346,400,2026-01-23,Afternoon,669,3,4,27,True,Android,4
20347,400,2026-01-24,Morning,633,1,2,23,False,iOS,5
20348,400,2026-01-25,Afternoon,741,2,3,25,False,iOS,6
20349,400,2026-01-26,Night,721,5,5,22,False,Android,7
20350,400,2026-01-27,Evening,820,4,3,24,False,iOS,8
20351,400,2026-01-28,Evening,635,2,4,18,False,iOS,9
20352,400,2026-01-29,Morning,744,5,5,30,False,iOS,10
20353,400,2026-01-30,Afternoon,672,3,3,21,True,Android,11
20354,400,2026-02-02,Morning,824,3,3,28,True,Android,1
20355,400,2026-02-05,Evening,829,3,3,35,False,Web,1
20356,400,2026-02-06,Evening,446,2,4,14,False,Android,2
20357,400,2026-02-07,Morning,717,1,3,21,False,Web,3
20358,400,2026-02-09,Afternoon,844,5,5,32,False,Android,1
20359,400,2026-02-10,Morning,606,5,5,22,False,iOS,2
20360,400,2026-02-11,Morning,330,5,5,14,False,Web,3
20361,400,2026-02-15,Evening,916,1,2,31,True,iOS,1
20362,400,2026-02-16,Afternoon,775,3,3,27,False,iOS,2
20363,400,2026-02-17,Evening,606,2,3,17,False,Android,3
20364,400,2026-02-18,Morning,677,4,5,23,False,Android,4
20365,400,2026-02-20,Night,543,4,5,17,False,Web,1
20366,400,2026-02-23,Afternoon,450,3,4,16,False,Android,1
20367,400,2026-02-24,Morning,585,3,4,26,True,iOS,2
20368,400,2026-02-25,Evening,614,4,4,20,False,iOS,3
20369,400,2026-02-26,Evening,417,2,3,12,True,Android,4
20370,400,2026-02-27,Morning,891,4,5,28,True,Web,5
20371,400,2026-03-02,Morning,468,2,3,20,False,iOS,1
20372,400,2026-03-07,Afternoon,832,3,3,27,True,iOS,1
20373,400,2026-03-08,Night,893,2,4,25,False,Android,2
20374,400,2026-03-09,Night,860,3,4,37,True,Android,3
20375,400,2026-03-10,Evening,807,5,5,33,False,iOS,4
20376,400,2026-03-11,Morning,698,1,2,29,True,Android,5
20377,400,2026-03-12,Evening,771,3,3,34,True,Android,6
20378,400,2026-03-13,Evening,623,1,2,26,False,Android,7
20379,400,2026-03-14,Afternoon,445,3,3,14,False,Android,8
20380,400,2026-03-16,Afternoon,507,3,4,14,True,Android,1
20381,400,2026-03-17,Evening,489,4,5,17,False,Android,2
20382,400,2026-03-19,Evening,532,4,5,18,False,iOS,1
20383,400,2026-03-21,Evening,389,2,3,15,False,Android,1
20384,400,2026-03-22,Evening,481,4,4,16,False,iOS,2
20385,400,2026-03-23,Evening,435,3,4,14,False,Web,3
20386,400,2026-03-25,Night,903,3,3,31,False,Android,1
20387,400,2026-03-26,Evening,1032,4,5,34,False,Android,2
20388,400,2026-03-27,Evening,772,4,4,28,False,iOS,3
20389,400,2026-03-31,Morning,667,2,3,25,False,iOS,1
20390,400,2026-04-03,Evening,729,4,5,24,False,Android,1
20391,400,2026-04-04,Evening,708,3,4,28,True,Android,2
20392,400,2026-04-05,Evening,682,3,3,21,False,Android,3
20393,400,2026-04-06,Night,553,4,4,22,False,iOS,4
20394,400,2026-04-07,Morning,681,2,3,28,False,Android,5
20395,400,2026-04-08,Evening,1001,5,5,32,False,Android,6
20396,400,2026-04-10,Morning,623,5,5,21,False,iOS,1
20397,400,2026-04-13,Morning,534,4,4,17,True,Android,1
20398,400,2026-04-16,Evening,670,2,3,28,True,Android,1
20399,400,2026-04-18,Morning,747,4,4,28,False,Android,1
20400,400,2026-04-19,Afternoon,731,4,4,22,True,Android,2
20401,400,2026-04-20,Evening,811,3,4,27,False,Android,3
20402,400,2026-04-23,Evening,519,5,5,15,True,iOS,1
20403,400,2026-04-24,Afternoon,689,4,4,25,False,Android,2
20404,400,2026-04-25,Morning,831,2,3,37,False,Web,3
20405,400,2026-04-26,Evening,776,3,4,25,False,Web,4
20406,400,2026-04-27,Afternoon,684,2,3,23,True,Web,5
20407,400,2026-04-28,Evening,550,3,3,15,False,Android,6
20408,400,2026-04-29,Evening,512,3,3,16,False,iOS,7
20409,400,2026-04-30,Night,610,2,3,24,False,Web,8
20410,400,2026-05-02,Afternoon,734,3,4,23,False,iOS,1
20411,400,2026-05-09,Evening,1124,4,5,33,False,Android,1
20412,400,2026-05-10,Morning,739,4,4,27,True,Android,2
20413,400,2026-05-11,Evening,496,3,4,16,False,Web,3
20414,400,2026-05-12,Evening,610,4,4,24,True,Android,4
20415,400,2026-05-13,Evening,888,4,5,27,False,Android,5
20416,400,2026-05-17,Evening,915,4,5,30,False,Android,1
20417,400,2026-05-19,Evening,574,3,3,17,False,Android,1
20418,400,2026-05-23,Evening,778,3,4,27,False,Android,1
20419,400,2026-05-26,Evening,868,3,3,29,True,iOS,1
20420,400,2026-05-27,Morning,703,4,5,28,False,iOS,2
20421,400,2026-06-01,Night,580,3,4,23,True,iOS,1
20422,400,2026-06-05,Morning,565,4,4,22,True,Android,1
20423,400,2026-06-06,Night,847,4,3,37,False,Android,2
20424,400,2026-06-07,Night,1085,3,3,33,False,Web,3
20425,400,2026-06-09,Evening,905,4,4,30,False,iOS,1
20426,400,2026-06-10,Morning,712,3,4,20,True,iOS,2
20427,400,2026-06-11,Evening,630,2,3,19,False,iOS,3
20428,400,2026-06-13,Evening,799,3,3,29,True,Android,1
20429,400,2026-06-14,Morning,598,1,2,26,False,iOS,2
20430,400,2026-06-15,Evening,695,2,3,20,True,Android,3
20431,400,2026-06-17,Night,571,2,3,25,False,iOS,1
20432,400,2026-06-18,Evening,699,2,3,20,False,iOS,2
20433,400,2026-06-22,Evening,704,3,3,28,False,Android,1
20434,400,2026-06-23,Afternoon,678,1,2,19,True,Android,2
20435,400,2026-06-24,Evening,697,4,4,30,False,Android,3
20436,400,2026-06-25,Morning,564,3,4,19,False,iOS,4
20437,400,2026-06-26,Afternoon,956,4,5,41,False,iOS,5
20438,400,2026-06-27,Evening,748,2,4,33,False,iOS,6
20439,400,2026-06-28,Morning,778,1,2,23,True,Android,7
20440,400,2026-06-29,Evening,725,2,3,24,False,Android,8
20441,400,2026-06-30,Evening,566,2,3,16,False,iOS,9
20442,401,2026-01-06,Evening,397,3,3,16,True,Android,1
20443,401,2026-01-08,Night,362,3,3,13,True,iOS,1
20444,401,2026-01-10,Evening,215,4,4,6,False,Android,1
20445,401,2026-01-15,Morning,408,3,3,18,False,Android,1
20446,401,2026-01-19,Afternoon,375,3,3,10,False,Android,1
20447,401,2026-01-22,Morning,282,3,3,12,True,Android,1
20448,401,2026-01-24,Evening,391,3,4,12,False,Android,1
20449,401,2026-01-25,Evening,204,4,5,6,False,Android,2
20450,401,2026-01-26,Afternoon,197,3,4,7,False,Web,3
20451,401,2026-01-27,Afternoon,235,3,3,8,False,Android,4
20452,401,2026-01-28,Afternoon,273,2,3,9,False,Web,5
20453,401,2026-01-31,Morning,247,4,5,7,False,iOS,1
20454,401,2026-02-02,Evening,203,4,3,8,True,Android,1
20455,401,2026-02-04,Evening,438,4,4,15,False,Android,1
20456,401,2026-02-06,Morning,320,3,3,12,False,Android,1
20457,401,2026-02-08,Afternoon,350,3,4,15,False,Android,1
20458,401,2026-02-09,Morning,288,4,4,8,False,iOS,2
20459,401,2026-02-14,Afternoon,250,4,5,8,False,Android,1
20460,401,2026-02-16,Afternoon,132,3,4,4,False,Web,1
20461,401,2026-02-22,Afternoon,413,1,2,16,False,Web,1
20462,401,2026-02-24,Evening,210,3,4,7,True,Android,1
20463,401,2026-02-26,Afternoon,400,4,5,12,True,Android,1
20464,401,2026-03-04,Morning,247,3,3,7,False,Android,1
20465,401,2026-03-07,Evening,481,5,5,17,False,Android,1
20466,401,2026-03-08,Morning,153,2,3,4,False,Android,2
20467,401,2026-03-09,Morning,391,3,4,13,False,Android,3
20468,401,2026-03-11,Night,371,2,4,14,False,iOS,1
20469,401,2026-03-15,Morning,329,3,4,14,False,Android,1
20470,401,2026-03-16,Morning,319,4,5,11,True,iOS,2
20471,401,2026-03-23,Afternoon,359,2,3,11,False,Android,1
20472,401,2026-03-24,Morning,428,3,3,16,False,Android,2
20473,401,2026-03-25,Evening,266,5,5,9,False,Android,3
20474,401,2026-03-26,Morning,333,2,4,11,False,iOS,4
20475,401,2026-03-27,Evening,177,4,4,7,False,iOS,5
20476,401,2026-03-31,Evening,417,3,3,13,False,Android,1
20477,401,2026-04-01,Morning,239,3,4,8,True,Android,2
20478,401,2026-04-06,Night,370,3,3,15,False,iOS,1
20479,401,2026-04-07,Morning,246,1,3,8,False,iOS,2
20480,401,2026-04-08,Evening,162,5,5,7,True,Android,3
20481,401,2026-04-13,Evening,211,3,3,7,False,iOS,1
20482,401,2026-04-14,Morning,241,4,5,9,False,iOS,2
20483,401,2026-04-17,Afternoon,425,3,3,15,False,Android,1
20484,401,2026-04-21,Afternoon,218,3,3,7,False,Android,1
20485,401,2026-04-22,Evening,277,4,5,9,False,Android,2
20486,401,2026-04-23,Night,212,4,4,8,True,iOS,3
20487,401,2026-04-28,Morning,324,2,3,11,False,iOS,1
20488,401,2026-05-02,Evening,376,4,4,11,False,iOS,1
20489,401,2026-05-09,Afternoon,397,4,3,14,False,Android,1
20490,401,2026-05-13,Night,289,5,5,9,True,Android,1
20491,401,2026-05-14,Evening,410,2,3,17,True,Web,2
20492,401,2026-05-19,Afternoon,396,4,5,14,True,iOS,1
20493,401,2026-05-21,Morning,294,3,4,9,True,Web,1
20494,401,2026-05-26,Night,421,3,3,18,False,Android,1
20495,401,2026-05-27,Night,263,4,4,10,False,Android,2
20496,401,2026-05-31,Afternoon,253,3,3,8,False,Web,1
20497,401,2026-06-01,Evening,255,4,4,9,False,Android,2
20498,401,2026-06-02,Morning,324,3,4,10,True,Android,3
20499,401,2026-06-04,Evening,429,3,3,16,True,Android,1
20500,401,2026-06-05,Evening,208,3,4,8,False,Android,2
20501,401,2026-06-06,Night,297,4,5,12,False,Android,3
20502,401,2026-06-07,Evening,213,4,4,9,True,Android,4
20503,401,2026-06-09,Morning,401,3,3,13,True,Android,1
20504,401,2026-06-10,Evening,388,4,4,15,False,Android,2
20505,401,2026-06-12,Evening,353,1,3,14,False,Android,1
20506,401,2026-06-15,Evening,336,2,3,13,False,Android,1
20507,401,2026-06-19,Evening,214,2,4,8,False,iOS,1
20508,401,2026-06-21,Evening,340,1,2,11,False,Web,1
20509,401,2026-06-22,Morning,421,2,3,12,True,Web,2
20510,401,2026-06-23,Afternoon,296,1,3,12,True,Android,3
20511,401,2026-06-24,Morning,452,1,2,19,True,iOS,4
20512,402,2025-10-14,Morning,949,5,5,38,False,Android,1
20513,402,2025-10-15,Evening,701,3,4,22,False,Android,2
20514,402,2025-10-16,Evening,422,3,3,17,False,iOS,3
20515,402,2025-10-18,Afternoon,875,1,3,33,True,iOS,1
20516,402,2025-10-19,Morning,641,4,4,19,False,iOS,2
20517,402,2025-10-20,Morning,641,4,4,19,False,Android,3
20518,402,2025-10-21,Afternoon,631,2,3,18,True,Android,4
20519,402,2025-10-23,Night,574,3,4,17,False,iOS,1
20520,402,2025-10-24,Morning,946,3,4,36,False,iOS,2
20521,402,2025-10-25,Morning,632,5,5,19,True,Android,3
20522,402,2025-10-26,Night,620,1,2,21,True,Web,4
20523,402,2025-10-27,Afternoon,954,2,4,37,False,Android,5
20524,402,2025-10-28,Evening,748,2,3,26,True,Android,6
20525,402,2025-10-29,Evening,833,3,4,29,True,iOS,7
20526,402,2025-10-31,Evening,964,4,4,28,False,Android,1
20527,402,2025-11-01,Afternoon,391,3,3,15,False,iOS,2
20528,402,2025-11-05,Evening,756,1,2,22,True,Android,1
20529,402,2025-11-06,Night,557,3,4,21,False,Web,2
20530,402,2025-11-09,Afternoon,362,1,2,15,True,iOS,1
20531,402,2025-11-10,Morning,508,4,5,17,False,Android,2
20532,402,2025-11-11,Evening,481,4,5,21,False,iOS,3
20533,402,2025-11-12,Afternoon,726,4,5,28,False,Android,4
20534,402,2025-11-13,Morning,659,2,3,22,False,Web,5
20535,402,2025-11-14,Evening,801,3,4,29,False,Android,6
20536,402,2025-11-15,Evening,443,4,4,19,False,Android,7
20537,402,2025-11-16,Morning,667,5,5,22,False,Android,8
20538,402,2025-11-18,Evening,844,3,4,35,False,Android,1
20539,402,2025-11-19,Evening,707,2,3,20,True,Android,2
20540,402,2025-11-20,Night,686,4,4,21,False,Android,3
20541,402,2025-11-21,Morning,865,3,3,33,False,Android,4
20542,402,2025-11-23,Morning,727,3,3,22,False,Android,1
20543,402,2025-11-24,Evening,1180,2,3,46,False,iOS,2
20544,402,2025-11-25,Morning,941,3,4,34,False,Android,3
20545,402,2025-11-26,Morning,1028,3,3,38,False,Web,4
20546,402,2025-11-27,Morning,719,3,3,23,False,Android,5
20547,402,2025-11-29,Afternoon,591,2,3,25,True,iOS,1
20548,402,2025-12-01,Morning,597,3,4,19,False,Android,1
20549,402,2025-12-02,Night,531,4,4,16,False,Android,2
20550,402,2025-12-04,Morning,417,3,4,16,False,iOS,1
20551,402,2025-12-05,Evening,593,4,5,23,False,iOS,2
20552,402,2025-12-08,Morning,708,4,4,23,True,Web,1
20553,402,2025-12-09,Night,607,3,4,26,True,iOS,2
20554,402,2025-12-10,Afternoon,368,4,4,11,False,Android,3
20555,402,2025-12-13,Afternoon,694,1,3,24,False,iOS,1
20556,402,2025-12-14,Afternoon,784,3,4,26,False,Android,2
20557,402,2025-12-17,Night,967,1,2,37,False,Android,1
20558,402,2025-12-18,Evening,617,5,5,23,True,iOS,2
20559,402,2025-12-20,Night,753,3,4,25,False,iOS,1
20560,402,2025-12-21,Evening,587,3,4,25,False,Web,2
20561,402,2025-12-22,Morning,865,5,5,36,True,Web,3
20562,402,2025-12-24,Morning,656,1,2,18,False,iOS,1
20563,402,2025-12-25,Afternoon,898,2,3,34,False,Android,2
20564,402,2025-12-27,Evening,667,1,3,22,False,Android,1
20565,402,2025-12-30,Evening,668,3,3,20,True,iOS,1
20566,402,2025-12-31,Evening,722,3,3,31,False,iOS,2
20567,402,2026-01-01,Evening,393,3,4,12,True,Android,3
20568,402,2026-01-02,Evening,378,2,3,12,False,iOS,4
20569,402,2026-01-03,Morning,505,3,4,18,True,Web,5
20570,402,2026-01-06,Evening,591,3,4,17,False,Android,1
20571,402,2026-01-07,Night,1002,3,4,34,False,iOS,2
20572,402,2026-01-11,Morning,627,2,4,18,False,Android,1
20573,402,2026-01-13,Morning,502,4,4,22,True,Android,1
20574,402,2026-01-14,Evening,842,3,4,24,True,iOS,2
20575,402,2026-01-16,Evening,594,3,3,23,False,Web,1
20576,402,2026-01-20,Evening,749,4,4,33,True,Android,1
20577,402,2026-01-21,Night,579,3,4,21,True,iOS,2
20578,402,2026-01-22,Night,879,3,3,35,False,Android,3
20579,402,2026-01-23,Evening,1080,3,3,37,False,iOS,4
20580,402,2026-01-24,Evening,613,4,4,23,True,Android,5
20581,402,2026-01-25,Morning,581,2,3,17,False,iOS,6
20582,402,2026-01-26,Morning,511,2,3,21,False,iOS,7
20583,402,2026-01-27,Evening,409,3,4,15,False,Web,8
20584,402,2026-01-29,Morning,834,2,3,34,False,Android,1
20585,402,2026-01-30,Evening,717,3,3,29,False,Android,2
20586,402,2026-02-01,Night,823,3,3,25,False,Android,1
20587,402,2026-02-02,Night,544,2,3,20,True,iOS,2
